n° de ligne,nature,n°/id,"forme ""diplo""",forme modernisée,forme corrigée,lemme,pos,à scinder,à fusionner avec w n°,à corriger,corrigé
4897,w,4897,,deffens,,DÉFENDRE,Vvc,,,,
4898,w,4898,,et,,ET,Cc,,,,
4899,w,4899,,a,,AVOIR,Vuc,,,,
4900,w,4900,,tous,,TOUT,Di,,,,
4901,w,4901,,autres,,AUTRE,Pi,,,,
4902,w,4902,,qu,,QUE,Cs,,,,
4903,w,4903,,',,',Fw,,,,
4904,w,4904,,ils,,ILS,Pp,,,,
4905,w,4905,,n,,NE,Rp,,,,
4906,w,4906,,',,',Fw,,,,
4907,w,4907,,y,,Y,Pp,,,,
4908,w,4908,,mettent,,METTRE,Vvc,,,,
4909,w,4909,,en,,EN,Pp,,,,
4910,w,4910,,hostent,,ÔTER,Vcc,,,,
4911,w,4911,,",",,",",Fw,,,,
4912,w,4912,,sur,,SUR,S,,,,
4913,w,4913,,la,,LE,Da,,,,
4914,w,4914,,paine,,PEINE,Nc,,,,
4915,w,4915,,qui,,QUI,Pr,,,,
4916,w,4916,,au,,À+LE,S+Da,,,,
4917,w,4917,,cas,,CAS,Nc,,,,
4918,w,4918,,appartient,,APPARTENIR,Vvc,,,,
4919,w,4919,, » ,, » ,Fo,,,,
4920,w,4920,,.,,.,Fs,,,,
4921,w,4921,,Et,,ET,Cc,,,,
4922,w,4922,,ces,,CE,Dd,,,,
4923,w,4923,,prinses,,PRENDRE,Ge,,,,
4924,w,4924,,doivent,,DEVOIR,Vvc,,,,
4925,w,4925,,continuer,,CONTINUER,Vvn,,,,
4926,w,4926,,par,,PAR,S,,,,
4927,w,4927,,trois,,TROIS,Mc,,,,
4928,w,4928,,dimences,,DIMANCHE,Nc,,,,
4929,w,4929,,et,,ET,Cc,,,,
4930,w,4930,,rapporter,,RAPPORTER,Vvn,,,,
4931,w,4931,,en,,EN,S,,,,
4932,w,4932,,plès,,PLAID,Nc,,,,
4933,w,4933,,ce,,CE,Pd,,,,
4934,w,4934,,que,,QUE,Pr,,,,
4935,w,4935,,dessus,,DESSUS,Rg,,,,
4936,w,4936,,est,,ÊTRE,Vuc,,,,
4937,w,4937,,dit,,DIRE,Ge,,,,
4938,w,4938,,.,,.,Fs,,,,
4939,w,4939,,Et,,ET,Cc,,,,
4940,w,4940,,",",,",",Fw,,,,
4941,w,4941,,se,,SE,Pp,,,,
4942,w,4942,,delivrance,,DÉLIVRANCE,Nc,,,,
4943,w,4943,,lui,,IL,Pp,,,,
4944,w,4944,,en,,EN,Pp,,,,
4945,w,4945,,est,,ÊTRE,Vuc,,,,
4946,w,4946,,requise,,REQUÉRIR,Ge,,,,
4947,w,4947,,",",,",",Fw,,,,
4948,w,4948,,il,,IL,Pp,,,,
4949,w,4949,,la,,IL,Pp,,,,
4950,w,4950,,doit,,DEVOIR,Vvc,,,,
4951,w,4951,,faire,,FAIRE,Vvn,,,,
4952,w,4952,,par,,PAR,S,,,,
4953,w,4953,,prenant,,PRENDRE,Ga,,,,
4954,w,4954,,bon,,BON,Ag,,,,
4955,w,4955,,pleiges,,PLEIGE,Nc,,,,
4956,w,4956,,estans,,ÊTRE,Ga,,,,
4957,w,4957,,et,,ET,Cc,,,,
4958,w,4958,,resseans,,RESÉANT,Ag,,,,
4959,w,4959,,du,,DE+LE,S+Da,,,,
4960,w,4960,,seigneur,,SEIGNEUR,Nc,,,,
4961,w,4961,,et,,ET,Cc,,,,
4962,w,4962,,faire,,FAIRE,Vvn,,,,
4963,w,4963,,assignacion,,ASSIGNATION,Nc,,,,
4964,w,4964,,aux,,À+LE,S+Da,,,,
4965,w,4965,,plès,,PLAID,Nc,,,,
4966,w,4966,,pour,,POUR,S,,,,
4967,w,4967,,sa,,SON,Ds,,,,
4968,w,4968,,dicte,,DIRE,Ge,,,,
4969,w,4969,,delivrance,,DÉLIVRANCE,Nc,,,,
4970,w,4970,,soustenir,,SOUTENIR,Vvn,,,,
4971,w,4971,,ou,,OU,Cc,,,,
4972,w,4972,,amender,,AMENDER,Vvn,,,,
4973,w,4973,,.,,.,Fs,,,,
4974,w,4974,,Et,,ET,Cc,,,,
4975,w,4975,,",",,",",Fw,,,,
4976,w,4976,,en,,EN,S,,,,
4977,w,4977,,ce,,CE,Dd,,,,
4978,w,4978,,cas,,CAS,Nc,,,,
4979,w,4979,,doit,,DEVOIR,Vvc,,,,
4980,w,4980,,le,,LE,Da,,,,
4981,w,4981,,procès,,PROCÈS,Nc,,,,
4982,w,4982,,estre,,ÊTRE,Vun,,,,
4983,w,4983,,demené,,DÉMENER,Ge,,,,
4984,w,4984,,par,,PAR,S,,,,
4985,w,4985,,veue,,VOIR,Ge,,,,
4986,w,4986,,termer,,TERMER,Vvn,,,,
4987,w,4987,,",",,",",Fw,,,,
4988,w,4988,,et,,ET,Cc,,,,
4989,w,4989,,autrement,,AUTREMENT,Rg,,,,
4990,w,4990,,comme,,COMME,Cs,,,,
4991,w,4991,,devant,,DEVANT,S,,,,
4992,w,4992,,est,,ÊTRE,Vuc,,,,
4993,w,4993,,desclairé,,DÉCLAIRER,Ge,,,,
4994,w,4994,,es,,EN+LES,S+Da,,,,
4995,w,4995,,articles,,ARTICLE,Nc,,,,
4996,w,4996,,precedentes,,PRÉCÉDENT,Ag,,,,
4997,w,4997,,.,,.,Fs,,,,
4998,w,4998,,Et,,ET,Cc,,,,
4999,w,4999,,en,,EN,S,,,,
5000,w,5000,,tant,,TANT,Rg,,,,
5001,w,5001,,comme,,COMME,Cs,,,,
5002,w,5002,,monte,,MONTER,Vvc,,,,
5003,w,5003,,la,,LE,Da,,,,
5004,w,5004,,justice,,JUSTICE,Nc,,,,
5005,w,5005,,manuelle,,MANUEL,Ag,,,,
5006,w,5006,,",",,",",Fw,,,,
5007,w,5007,,le,,LE,Da,,,,
5008,w,5008,,seigneur,,SEIGNEUR,Nc,,,,
5009,w,5009,,la,,IL,Pp,,,,
5010,w,5010,,peut,,POUVOIR,Vvc,,,,
5011,w,5011,,faire,,FAIRE,Vvn,,,,
5012,w,5012,,ou,,OU,Cc,,,,
5013,w,5013,,faire,,FAIRE,Vvn,,,,
5014,w,5014,,faire,,FAIRE,Vvn,,,,
5015,w,5015,,par,,PAR,S,,,,
5016,w,5016,,son,,SON,Ds,,,,
5017,w,5017,,prevost,,PRÉVÔT,Nc,,,,
5018,w,5018,,",",,",",Fw,,,,
5019,w,5019,,par,,PAR,S,,,,
5020,w,5020,,son,,SON,Ds,,,,
5021,w,5021,,varllet,,VALET,Nc,,,,
5022,w,5022,,",",,",",Fw,,,,
5023,w,5023,,voire,,VOIRE,Rg,,,,
5024,w,5024,,par,,PAR,S,,,,
5025,w,5025,,le,,LE,Da,,,,
5026,w,5026,,mendre,,MOINDRE,Ag,,,,
5027,w,5027,,de,,DE,S,,,,
5028,w,5028,,sa,,SON,Ds,,,,
5029,w,5029,,mesnie,,MÉNIE,Nc,,,,
5030,w,5030,,.,,.,Fs,,,,
5031,w,5031,,Mais,,MAIS,Cc,,,,
5032,w,5032,,sa,,SON,Ds,,,,
5033,w,5033,,delivrance,,DÉLIVRANCE,Nc,,,,
5034,w,5034,,en,,EN,Pp,,,,
5035,w,5035,,est,,ÊTRE,Vuc,,,,
5036,w,5036,,requise,,REQUÉRIR,Ge,,,,
5037,w,5037,,",",,",",Fw,,,,
5038,w,5038,,le,,LE,Da,,,,
5039,w,5039,,seneschal,,SÉNÉCHAL,Nc,,,,
5040,w,5040,,",",,",",Fw,,,,
5041,w,5041,,le,,LE,Da,,,,
5042,w,5042,,seigneur,,SEIGNEUR,Nc,,,,
5043,w,5043,,ou,,OU,Cc,,,,
5044,w,5044,,le,,LE,Da,,,,
5045,w,5045,,prevost,,PRÉVÔT,Nc,,,,
5046,w,5046,,la,,IL,Pp,,,,
5047,w,5047,,doivent,,DEVOIR,Vvc,,,,
5048,w,5048,,faire,,FAIRE,Vvn,,,,
5049,w,5049,,",",,",",Fw,,,,
5050,w,5050,,et,,ET,Cc,,,,
5051,w,5051,,non,,NON,Rg,,,,
5052,w,5052,,autres,,AUTRE,Pi,,,,
5053,w,5053,,",",,",",Fw,,,,
5054,w,5054,,par,,PAR,S,,,,
5055,w,5055,,prenant,,PRENDRE,Ga,,,,
5056,w,5056,,pleiges,,PLEIGE,Nc,,,,
5057,w,5057,,resseans,,RESÉANT,Ag,,,,
5058,w,5058,,et,,ET,Cc,,,,
5059,w,5059,,faire,,FAIRE,Vvn,,,,
5060,w,5060,,assignacion,,ASSIGNATION,Nc,,,,
5061,w,5061,,aux,,À+LE,S+Da,,,,
5062,w,5062,,parties,,PARTIE,Nc,,,,
5063,w,5063,,etc,,ET CAETERA,Xa,,,,
5064,w,5064,,.,,.,Fs,,,,
5065,w,5065,,",",,",",Fw,,,,
5066,w,5066,,comme,,COMME,Cs,,,,
5067,w,5067,,devant,,DEVANT,S,,,,
5068,w,5068,,est,,ÊTRE,Vuc,,,,
5069,w,5069,,dit,,DIRE,Ge,,,,
5070,w,5070,,",",,",",Fw,,,,
5071,w,5071,,et,,ET,Cc,,,,
5072,w,5072,,doit,,DEVOIR,Vvc,,,,
5073,w,5073,,le,,LE,Da,,,,
5074,w,5074,,procès,,PROCÈS,Nc,,,,
5075,w,5075,,sur,,SUR,S,,,,
5076,w,5076,,ce,,CE,Pd,,,,
5077,w,5077,,estre,,ÊTRE,Vun,,,,
5078,w,5078,,demené,,DÉMENER,Ge,,,,
5079,w,5079,,par,,PAR,S,,,,
5080,w,5080,,la,,LE,Da,,,,
5081,w,5081,,manière,,MANIÈRE,Nc,,,,
5082,w,5082,,dessus,,DESSUS,Rg,,,,
5083,w,5083,,desclairée,,DÉCLARER,Ge,,,,
5084,w,5084,,.,,.,Fs,,,,
5085,w,5085,,Et,,ET,Cc,,,,
5086,w,5086,,est,,ÊTRE,Vuc,,,,
5087,w,5087,,a,,AVOIR,Vuc,,,,
5088,w,5088,,entendre,,ENTENDRE,Vvn,,,,
5089,w,5089,,qu,,QUE,Cs,,,,
5090,w,5090,,',,',Fw,,,,
5091,w,5091,,il,,IL,Pp,,,,
5092,w,5092,,est,,ÊTRE,Vuc,,,,
5093,w,5093,,a,,AVOIR,Vuc,,,,
5094,w,5094,,la,,LE,Da,,,,
5095,w,5095,,vollenté,,VOLONTÉ,Nc,,,,
5096,w,5096,,du,,DE+LE,S+Da,,,,
5097,w,5097,,seigneur,,SEIGNEUR,Nc,,,,
5098,w,5098,,de,,DE,S,,,,
5099,w,5099,,faire,,FAIRE,Vvn,,,,
5100,w,5100,,les,,LE,Da,,,,
5101,w,5101,,namps,,NANT,Nc,,,,
5102,w,5102,,vendre,,VENDRE,Vvn,,,,
5103,w,5103,,ou,,OU,Cc,,,,
5104,w,5104,,de,,DE,S,,,,
5105,w,5105,,les,,IL,Pp,,,,
5106,w,5106,,garder,,GARDER,Vvn,,,,
5107,w,5107,,sans,,SANS,S,,,,
5108,w,5108,,vendre,,VENDRE,Vvn,,,,
5109,w,5109,,jusques,,JUSQUE,S,,,,
5110,w,5110,,a,,AVOIR,Vuc,,,,
5111,w,5111,,ce,,CE,Pd,,,,
5112,w,5112,,qu,,QUE,Pr,,,,
5113,w,5113,,',,',Fw,,,,
5114,w,5114,,ils,,ILS,Pp,,,,
5115,w,5115,,soient,,ÊTRE,Vuc,,,,
5116,w,5116,,racquittés,,RACQUITTER,Ge,,,,
5117,w,5117,,",",,",",Fw,,,,
5118,w,5118,,par,,PAR,S,,,,
5119,w,5119,,paiant,,PAYER,Ga,,,,
5120,w,5120,,ou,,OU,Cc,,,,
5121,w,5121,,par,,PAR,S,,,,
5122,w,5122,,delivrant,,DÉLIVRER,Ga,,,,
5123,w,5123,,comme,,COMME,Cs,,,,
5124,w,5124,,dit,,DIRE,Ge,,,,
5125,w,5125,,est,,ÊTRE,Vuc,,,,
5126,w,5126,,.,,.,Fs,,,,
5127,w,5127,,Mais,,MAIS,Cc,,,,
5128,w,5128,,s,,SE,Pp,,,,
5129,w,5129,,',,',Fw,,,,
5130,w,5130,,ils,,ILS,Pp,,,,
5131,w,5131,,ne,,NE,Rp,,,,
5132,w,5132,,sont,,ÊTRE,Vuc,,,,
5133,w,5133,,racquités,,RACQUITTER,Ge,,,,
5134,w,5134,,",",,",",Fw,,,,
5135,w,5135,,ou,,OU,Cc,,,,
5136,w,5136,,se,,SE,Pp,,,,
5137,w,5137,,delivrance,,DÉLIVRANCE,Nc,,,,
5138,w,5138,,n,,NE,Rp,,,,
5139,w,5139,,',,',Fw,,,,
5140,w,5140,,en,,EN,Pp,,,,
5141,w,5141,,est,,ÊTRE,Vuc,,,,
5142,w,5142,,faicte,,FAIRE,Ge,,,,
5143,w,5143,,dedens,,DEDANS,S,,,,
5144,w,5144,,l,,IL,Pp,,,,
5145,w,5145,,',,',Fw,,,,
5146,w,5146,,an,,AN,Nc,,,,
5147,w,5147,,et,,ET,Cc,,,,
5148,w,5148,,le,,LE,Da,,,,
5149,w,5149,,jour,,JOUR,Nc,,,,
5150,w,5150,,de,,DE,S,,,,
5151,w,5151,,la,,LE,Da,,,,
5152,w,5152,,justice,,JUSTICE,Nc,,,,
5153,w,5153,,",",,",",Fw,,,,
5154,w,5154,,le,,LE,Da,,,,
5155,w,5155,,seigneur,,SEIGNEUR,Nc,,,,
5156,w,5156,,n,,NE,Rp,,,,
5157,w,5157,,',,',Fw,,,,
5158,w,5158,,en,,EN,Pp,,,,
5159,w,5159,,sera,,ÊTRE,Vuc,,,,
5160,w,5160,,puis,,PUIS,Rg,,,,
5161,w,5161,,tenu,,TENIR,Ge,,,,
5162,w,5162,,a,,AVOIR,Vuc,,,,
5163,w,5163,,faire,,FAIRE,Vvn,,,,
5164,w,5164,,delivrance,,DÉLIVRANCE,Nc,,,,
5165,w,5165,,",",,",",Fw,,,,
5166,w,5166,,ne,,NE,Rp,,,,
5167,w,5167,,a,,AVOIR,Vuc,,,,
5168,w,5168,,les,,IL,Pp,,,,
5169,w,5169,,rendre,,RENDRE,Vvn,,,,
5170,w,5170,,",",,",",Fw,,,,
5171,w,5171,,s,,SE,Pp,,,,
5172,w,5172,,',,',Fw,,,,
5173,w,5173,,il,,IL,Pp,,,,
5174,w,5174,,ne,,NE,Rp,,,,
5175,w,5175,,lui,,IL,Pp,,,,
5176,w,5176,,plaist,,PLAIRE,Vvc,,,,
5177,w,5177,,",",,",",Fw,,,,
5178,w,5178,,ainçois,,AINÇOIS,Rg,,,,
5179,w,5179,,sont,,ÊTRE,Vuc,,,,
5180,w,5180,,sciens,,SCIENT,Ag,,,,
5181,w,5181,,acquis,,ACQUÉRIR,Ge,,,,
5182,w,5182,,",",,",",Fw,,,,
5183,w,5183,,de,,DE,S,,,,
5184,w,5184,,quel,,QUEL,Pr,,,,
5185,w,5185,,prins,,PRENDRE,Ge,,,,
5186,w,5186,,ou,,OU,Cc,,,,
5187,w,5187,,valleur,,VALEUR,Nc,,,,
5188,w,5188,,qu,,QUE,Cs,,,,
5189,w,5189,,',,',Fw,,,,
5190,w,5190,,ils,,ILS,Pp,,,,
5191,w,5191,,soient,,ÊTRE,Vuc,,,,
5192,w,5192,,.,,.,Fs,,,,
5193,w,5193,,Et,,ET,Cc,,,,
5194,w,5194,,s,,SE,Pp,,,,
5195,w,5195,,',,',Fw,,,,
5196,w,5196,,il,,IL,Pp,,,,
5197,w,5197,,advenoit,,ADVENIR,Vvc,,,,
5198,w,5198,,que,,QUE,Cs,,,,
5199,w,5199,,",",,",",Fw,,,,
5200,w,5200,,pour,,POUR,S,,,,
5201,w,5201,,raison,,RAISON,Nc,,,,
5202,w,5202,,de,,DE,Dp,,,,
5203,w,5203,,reffus,,REFUS,Nc,,,,
5204,w,5204,,le,,LE,Da,,,,
5205,w,5205,,seigneur,,SEIGNEUR,Nc,,,,
5206,w,5206,,d,,DE,S,,,,
5207,w,5207,,',,',Fw,,,,
5208,w,5208,,iceulx,,ICELUI,Pd,,,,
5209,w,5209,,namps,,NANT,Nc,,,,
5210,w,5210,,vendre,,VENDRE,Vvn,,,,
5211,w,5211,,ou,,OU,Cc,,,,
5212,w,5212,,d,,DE,S,,,,
5213,w,5213,,',,',Fw,,,,
5214,w,5214,,en,,EN,Pp,,,,
5215,w,5215,,faire,,FAIRE,Vvn,,,,
5216,w,5216,,ou,,OU,Cc,,,,
5217,w,5217,,faire,,FAIRE,Vvn,,,,
5218,w,5218,,faire,,FAIRE,Vvn,,,,
5219,w,5219,,la,,LE,Da,,,,
5220,w,5220,,delivrance,,DÉLIVRANCE,Nc,,,,
5221,w,5221,,",",,",",Fw,,,,
5222,w,5222,,l,,IL,Pp,,,,
5223,w,5223,,',,',Fw,,,,
5224,w,5224,,,,HOMME,Nc,,,,
5225,w,5225,,",",,",",Fw,,,,
5226,w,5226,,sur,,SUR,S,,,,
5227,w,5227,,qui,,QUI,Pr,,,,
5228,w,5228,,les,,LE,Da,,,,
5229,w,5229,,namps,,NANT,Nc,,,,
5230,w,5230,,airoient,,AIRER,Vvc,,,,
5231,w,5231,,esté,,ÊTRE,Ge,,,,
5232,w,5232,,prins,,PRENDRE,Ge,,,,
5233,w,5233,,",",,",",Fw,,,,
5234,w,5234,,se,,SE,Pp,,,,
5235,w,5235,,apleigast,,APLEIGER,Vvc,,,,
5236,w,5236,,devers,,DEVERS,S,,,,
5237,w,5237,,le,,LE,Da,,,,
5238,w,5238,,hault,,HAUT,Ag,,,,
5239,w,5239,,justicier,,JUSTICIER,Nc,,,,
5240,w,5240,,",",,",",Fw,,,,
5241,w,5241,,ou,,OU,Cc,,,,
5242,w,5242,,devers,,DEVERS,S,,,,
5243,w,5243,,le,,LE,Da,,,,
5244,w,5244,,sergent,,SERGENT,Nc,,,,
5245,w,5245,,de,,DE,S,,,,
5246,w,5246,,l,,IL,Pp,,,,
5247,w,5247,,',,',Fw,,,,
5248,w,5248,,espée,,ÉPÉE,Nc,,,,
5249,w,5249,,",",,",",Fw,,,,
5250,w,5250,,et,,ET,Cc,,,,
5251,w,5251,,requerit,,REQUÉRIR,Vvc,,,,
5252,w,5252,,delivrance,,DÉLIVRANCE,Nc,,,,
5253,w,5253,,d,,DE,S,,,,
5254,w,5254,,',,',Fw,,,,
5255,w,5255,,iceulx,,ICELUI,Pd,,,,
5256,w,5256,,namps,,NANT,Nc,,,,
5257,w,5257,,estre,,ÊTRE,Vun,,,,
5258,w,5258,,faicte,,FAIRE,Ge,,,,
5259,w,5259,,",",,",",Fw,,,,
5260,w,5260,,le,,LE,Da,,,,
5261,w,5261,,seigneur,,SEIGNEUR,Nc,,,,
5262,w,5262,,se,,SE,Pp,,,,
5263,w,5263,,pouroit,,POUVOIR,Vvc,,,,
5264,w,5264,,contrepleiger,,CONTREPLEIGER,Vvn,,,,
5265,w,5265,,et,,ET,Cc,,,,
5266,w,5266,,soustenir,,SOUTENIR,Vvn,,,,
5267,w,5267,,que,,QUE,Cs,,,,
5268,w,5268,,elle,,IL,Pp,,,,
5269,w,5269,,ne,,NE,Rp,,,,
5270,w,5270,,lui,,IL,Pp,,,,
5271,w,5271,,devroit,,DEVOIR,Vvc,,,,
5272,w,5272,,estre,,ÊTRE,Vun,,,,
5273,w,5273,,faicte,,FAIRE,Ge,,,,
5274,w,5274,,et,,ET,Cc,,,,
5275,w,5275,,que,,QUE,Cs,,,,
5276,w,5276,,a,,AVOIR,Vuc,,,,
5277,w,5277,,bonne,,BON,Ag,,,,
5278,w,5278,,cause,,CAUSE,Nc,,,,
5279,w,5279,,avoit,,AVOIR,Vuc,,,,
5280,w,5280,,contredit,,CONTREDIRE,Ge,,,,
5281,w,5281,,a,,AVOIR,Vuc,,,,
5282,w,5282,,lui,,IL,Pp,,,,
5283,w,5283,,faire,,FAIRE,Vvn,,,,
5284,w,5284,,;,,;,Fw,,,,
5285,w,5285,,et,,ET,Cc,,,,
5286,w,5286,,a,,AVOIR,Vuc,,,,
5287,w,5287,,jugé,,JUGER,Ge,,,,
5288,w,5288,,d,,DE,S,,,,
5289,w,5289,,',,',Fw,,,,
5290,w,5290,,eschiquier,,ÉCHIQUIER,Nc,,,,
5291,w,5291,,en,,EN,S,,,,
5292,w,5292,,ce,,CE,Dd,,,,
5293,w,5293,,cas,,CAS,Nc,,,,
5294,w,5294,,.,,.,Fs,,,,
5295,w,5295,,Mais,,MAIS,Cc,,,,
5296,w,5296,,",",,",",Fw,,,,
5297,w,5297,,se,,SE,Pp,,,,
5298,w,5298,,le,,LE,Da,,,,
5299,w,5299,,seigneur,,SEIGNEUR,Nc,,,,
5300,w,5300,,les,,IL,Pp,,,,
5301,w,5301,,fait,,FAIRE,Vvc,,,,
5302,w,5302,,vendre,,VENDRE,Vvn,,,,
5303,w,5303,,",",,",",Fw,,,,
5304,w,5304,,il,,IL,Pp,,,,
5305,w,5305,,se,,SE,Pp,,,,
5306,w,5306,,doit,,DEVOIR,Vvc,,,,
5307,w,5307,,paier,,PAYER,Vvn,,,,
5308,w,5308,,sur,,SUR,S,,,,
5309,w,5309,,ce,,CE,Pd,,,,
5310,w,5310,,et,,ET,Cc,,,,
5311,w,5311,,le,,LE,Da,,,,
5312,w,5312,,residu,,RÉSIDU,Nc,,,,
5313,w,5313,,rendre,,RENDRE,Vvn,,,,
5314,w,5314,,au,,À+LE,S+Da,,,,
5315,w,5315,,justicié,,JUSTICIER,Ge,,,,
5316,w,5316,,",",,",",Fw,,,,
5317,w,5317,,lequel,,LEQUEL,Pr,,,,
5318,w,5318,,justicié,,JUSTICIER,Ge,,,,
5319,w,5319,,aura,,AVOIR,Vuc,,,,
5320,w,5320,,temps,,TEMPS,Nc,,,,
5321,w,5321,,de,,DE,S,,,,
5322,w,5322,,XV,,QUINZE,Mc,,,,
5323,w,5323,,a,,AVOIR,Vuc,,,,
5324,w,5324,,racquiter,,RACQUITTER,Vvn,,,,
5325,w,5325,,ses,,SON,Ds,,,,
5326,w,5326,,namps,,NANT,Nc,,,,
5327,w,5327,,.,,.,Fs,,,,
5328,w,5328,,Item,,ITEM,Rg,,,,
5329,w,5329,,il,,IL,Pp,,,,
5330,w,5330,,est,,ÊTRE,Vuc,,,,
5331,w,5331,,assavoir,,ASSAVOIR,Vvn,,,,
5332,w,5332,,qu,,QUE,Cs,,,,
5333,w,5333,,',,',Fw,,,,
5334,w,5334,,il,,IL,Pp,,,,
5335,w,5335,,n,,NE,Rp,,,,
5336,w,5336,,',,',Fw,,,,
5337,w,5337,,est,,ÊTRE,Vuc,,,,
5338,w,5338,,pas,,PAS,Rg,,,,
5339,w,5339,,a,,AVOIR,Vuc,,,,
5340,w,5340,,entendre,,ENTENDRE,Vvn,,,,
5341,w,5341,,que,,QUE,Cs,,,,
5342,w,5342,,ceulx,,CELUI,Pd,,,,
5343,w,5343,,qui,,QUI,Pr,,,,
5344,w,5344,,pas,,PAS,Rg,,,,
5345,w,5345,,ne,,NE,Rp,,,,
5346,w,5346,,tiennent,,TENIR,Vvc,,,,
5347,w,5347,,noblement,,NOBLEMENT,Rg,,,,
5348,w,5348,,puissent,,POUVOIR,Vvc,,,,
5349,w,5349,,faire,,FAIRE,Vvn,,,,
5350,w,5350,,justice,,JUSTICE,Nc,,,,
5351,w,5351,,par,,PAR,S,,,,
5352,w,5352,,la,,LE,Da,,,,
5353,w,5353,,manière,,MANIÈRE,Nc,,,,
5354,w,5354,,devant,,DEVANT,S,,,,
5355,w,5355,,touchée,,TOUCHER,Ge,,,,
5356,w,5356,,et,,ET,Cc,,,,
5357,w,5357,,comme,,COMME,Cs,,,,
5358,w,5358,,il,,IL,Pp,,,,
5359,w,5359,,est,,ÊTRE,Vuc,,,,
5360,w,5360,,dit,,DIRE,Ge,,,,
5361,w,5361,,devant,,DEVANT,S,,,,
5362,w,5362,,pour,,POUR,S,,,,
5363,w,5363,,les,,LE,Da,,,,
5364,w,5364,,nobles,,NOBLE,Ag,,,,
5365,w,5365,,tenans,,TENIR,Ga,,,,
5366,w,5366,,.,,.,Fs,,,,
5367,w,5367,,Car,,CAR,Cc,,,,
5368,w,5368,,ceulx,,CELUI,Pd,,,,
5369,w,5369,,qui,,QUI,Pr,,,,
5370,w,5370,,pas,,PAS,Rg,,,,
5371,w,5371,,ne,,NE,Rp,,,,
5372,w,5372,,tiennent,,TENIR,Vvc,,,,
5373,w,5373,,noblement,,NOBLEMENT,Rg,,,,
5374,w,5374,,",",,",",Fw,,,,
5375,w,5375,,ne,,NE,Rp,,,,
5376,w,5376,,pevent,,POUVOIR,Vvc,,,,
5377,w,5377,,pas,,PAS,Rg,,,,
5378,w,5378,,faire,,FAIRE,Vvn,,,,
5379,w,5379,,prinses,,PRENDRE,Ge,,,,
5380,w,5380,,de,,DE,Dp,,,,
5381,w,5381,,fief,,FIEF,Nc,,,,
5382,w,5382,,et,,ET,Cc,,,,
5383,w,5383,,ne,,NE,Rp,,,,
5384,w,5384,,,,POUVOIR,Vvc,,,,
5385,w,5385,,faire,,FAIRE,Vvn,,,,
5386,w,5386,,justice,,JUSTICE,Nc,,,,
5387,w,5387,,",",,",",Fw,,,,
5388,w,5388,,fors,,FORS,S,,,,
5389,w,5389,,sceullement,,SEULEMENT,Rg,,,,
5390,w,5390,,justice,,JUSTICE,Nc,,,,
5391,w,5391,,manuelle,,MANUEL,Ag,,,,
5392,w,5392,,ou,,OU,Cc,,,,
5393,w,5393,,par,,PAR,S,,,,
5394,w,5394,,adjournement,,AJOURNEMENT,Nc,,,,
5395,w,5395,,de,,DE,Dp,,,,
5396,w,5396,,delays,,DÉLAI,Nc,,,,
5397,w,5397,,d,,DE,S,,,,
5398,w,5398,,',,',Fw,,,,
5399,w,5399,,,,HÉRITAGE,Nc,,,,
5400,w,5400,,",",,",",Fw,,,,
5401,w,5401,,selon,,SELON,S,,,,
5402,w,5402,,ce,,CE,Pd,,,,
5403,w,5403,,que,,QUE,Pr,,,,
5404,w,5404,,devant,,DEVANT,S,,,,
5405,w,5405,,est,,ÊTRE,Vuc,,,,
5406,w,5406,,dit,,DIRE,Ge,,,,
5407,w,5407,,.,,.,Fs,,,,
5408,w,5408,,Mais,,MAIS,Cc,,,,
5409,w,5409,,de,,DE,S,,,,
5410,w,5410,,la,,LE,Da,,,,
5411,w,5411,,justice,,JUSTICE,Nc,,,,
5412,w,5412,,manuelle,,MANUEL,Ag,,,,
5413,w,5413,,par,,PAR,S,,,,
5414,w,5414,,eulx,,ILS,Pp,,,,
5415,w,5415,,faicte,,FAIRE,Ge,,,,
5416,w,5416,,ils,,ILS,Pp,,,,
5417,w,5417,,ne,,NE,Rp,,,,
5418,w,5418,,,,POUVOIR,Vvc,,,,
5419,w,5419,,faire,,FAIRE,Vvn,,,,
5420,w,5420,,delivrance,,DÉLIVRANCE,Nc,,,,
5421,w,5421,,",",,",",Fw,,,,
5422,w,5422,,mes,,MON,Ds,,,,
5423,w,5423,,se,,SE,Pp,,,,
5424,w,5424,,doit,,DEVOIR,Vvc,,,,
5425,w,5425,,,,FAIRE,Vvn,,,,
5426,w,5426,,par,,PAR,S,,,,
5427,w,5427,,le,,LE,Da,,,,
5428,w,5428,,sergent,,SERGENT,Nc,,,,
5429,w,5429,,de,,DE,S,,,,
5430,w,5430,,l,,IL,Pp,,,,
5431,w,5431,,',,',Fw,,,,
5432,w,5432,,espée,,ÉPÉE,Nc,,,,
5433,w,5433,,",",,",",Fw,,,,
5434,w,5434,,se,,SE,Pp,,,,
5435,w,5435,,la,,LE,Da,,,,
5436,w,5436,,partie,,PARTIE,Nc,,,,
5437,w,5437,,le,,IL,Pp,,,,
5438,w,5438,,requiert,,REQUÉRIR,Vvc,,,,
5439,w,5439,,",",,",",Fw,,,,
5440,w,5440,,et,,ET,Cc,,,,
5441,w,5441,,se,,SE,Pp,,,,
5442,w,5442,,doit,,DEVOIR,Vvc,,,,
